point_id,visit_day,cluster_id,order_in_route,manager,lat,lon
ID375,8,29,6,2,56.26839702738259,43.93974556727909
ID431,8,29,7,2,56.24873924691146,43.922329352490735
ID294,8,29,8,2,56.26656997576941,43.93707942700749
ID251,8,30,9,2,56.29858244875151,43.99333506165431
ID254,9,30,0,2,56.29513128523346,43.99987422207735
ID52,9,30,1,2,56.28465326757238,43.999825233775525
ID171,9,30,2,2,56.290408594072645,44.0143074816523
ID139,9,30,3,2,56.31017928777103,44.00476424167771
ID482,9,32,4,2,56.32799742204136,43.84228021646029
ID565,9,32,5,2,56.328805910055486,43.83714456894168
ID525,9,33,6,2,56.39937897961171,43.70839697707233
ID336,9,34,7,2,56.26173286647592,43.90578196583705
ID285,9,34,8,2,56.24186572464441,43.906407238072106
ID432,9,34,9,2,56.258334504042494,43.91605678729983
ID421,10,34,0,2,56.25648229177595,43.91005634497122
ID334,10,34,1,2,56.2597973218662,43.91012459602735
ID385,10,34,2,2,56.261771449986064,43.91534375267658
ID284,10,34,3,2,56.256834393123874,43.91342292026935
ID338,10,34,4,2,56.25707635118715,43.89910894761912
ID391,10,35,5,2,56.26907615829779,43.84784642129711
ID417,10,35,6,2,56.26921381267968,43.86114891272839
ID306,10,35,7,2,56.26509752294236,43.85338303920796
ID418,10,35,8,2,56.26627689545059,43.85670844052454
ID420,10,35,9,2,56.26832267982871,43.86116112234606
ID305,11,35,0,2,56.26498207556229,43.85463346854668
ID419,11,35,1,2,56.26754843107752,43.85704605628617
ID188,11,36,2,2,56.25630280903887,44.09642647891029
ID88,11,36,3,2,56.231997857289485,44.09395854231418
ID159,11,38,4,2,56.23090527364302,43.46046211582711
ID128,11,38,5,2,56.22543767958059,43.43992877775604
ID129,11,38,6,2,56.23164016770855,43.45664477226579
ID518,11,39,7,2,55.94158338811002,43.09146119440329
ID245,11,40,8,2,56.31730121372235,44.03522787118592
ID71,11,40,9,2,56.31801533972723,44.03195439503118
ID175,12,40,0,2,56.310925202211614,44.038100773364846
ID141,12,40,1,2,56.30845359479964,44.0109025264863
ID384,12,40,2,2,56.29926210861554,44.0221634179781
ID174,12,40,3,2,56.31274315421296,44.03992803111896
ID54,12,40,4,2,56.29190060338504,44.026259392778535
ID59,12,40,5,2,56.31283806827887,44.02058990199815
ID592,12,41,6,2,56.37585657695692,44.05780924890727
ID593,12,41,7,2,56.373803763444926,44.066654484050936
ID508,12,41,8,2,56.37569370649222,44.06746531110991
ID458,12,42,9,2,56.31846217985571,43.898712298800255
ID540,13,42,0,2,56.31606569681647,43.89550509449434
ID463,13,42,1,2,56.31568900573377,43.88778190535348
ID539,13,42,2,2,56.30660829525312,43.88509504206689
ID464,13,42,3,2,56.31479371772342,43.88613321834091
ID536,13,42,4,2,56.311606086906274,43.89622082906828
ID462,13,42,5,2,56.30962553323234,43.88930309984095
ID460,13,42,6,2,56.31200976113701,43.901595369774576
ID45,13,43,7,2,54.90641484467886,43.2800617448932
ID448,13,44,8,2,56.51421297053378,43.550820391140434
ID450,13,44,9,2,56.53176214287023,43.53995656329048
ID550,14,44,0,2,56.53837480957932,43.53839329886376
ID257,14,45,1,2,56.30698023029857,43.97474119364488
ID136,14,45,2,2,56.30664205711498,43.97554321280201
ID250,14,45,3,2,56.30319578958292,43.99161644186295
ID138,14,45,4,2,56.3096211474921,43.9796665584593
ID258,14,45,5,2,56.30751572198665,43.9803435426366
ID253,14,45,6,2,56.294846107492624,43.979753977382806
ID530,14,46,7,2,56.360025897118106,43.85498448887659
ID531,14,46,8,2,56.35597037658407,43.868471554887925
ID586,14,46,9,2,56.3525984798156,43.8773298238404
ID556,15,46,0,2,56.34461664923259,43.866914737808976
ID205,15,47,1,2,56.19790143821435,43.85557872825634
ID361,15,47,2,2,56.22266072174938,43.8452687147505
ID275,15,47,3,2,56.21085688466785,43.790292914978565
ID273,15,47,4,2,56.2182851036812,43.84747396882795
ID365,15,47,5,2,56.220122016278296,43.81275915611713
ID369,15,47,6,2,56.2285259842346,43.82732724460517
ID367,15,47,7,2,56.22201667046795,43.82543379743218
ID274,15,47,8,2,56.21699076322352,43.83049514124265
ID302,15,48,9,2,56.25455757704776,43.87311357234222
ID303,16,48,0,2,56.25345369838799,43.87706018462829
ID311,16,48,1,2,56.24466016498619,43.87373098139442
ID320,16,48,2,2,56.258518676936255,43.87332291877416
ID310,16,48,3,2,56.24159348031626,43.86789339847467
ID424,16,48,4,2,56.243597360678656,43.868606236169775
ID360,16,48,5,2,56.244386648316926,43.86738972566985
ID352,16,48,6,2,56.26009872504879,43.88544291276829
ID359,16,48,7,2,56.25065986270713,43.87783991590726
ID197,16,50,8,2,56.248946723585085,43.95850892481501
ID105,16,50,9,2,56.250581882108165,43.959583889353546
ID200,17,50,0,2,56.25480606680025,43.959888566044775
ID179,17,50,1,2,56.254048754110286,43.973819352136026
ID181,17,50,2,2,56.24602631210353,43.976569177990086
ID104,17,50,3,2,56.24982966695252,43.96028314375084
ID108,17,50,4,2,56.244912317377526,43.96447854154139
ID96,17,50,5,2,56.24299824690845,43.96528335665007
ID106,17,50,6,2,56.25196385357916,43.96010578077879
ID81,17,50,7,2,56.25088280940134,43.98028766668675
ID107,17,50,8,2,56.25215945994052,43.95866045145325
ID103,17,50,9,2,56.24374119299798,43.96482700794312
ID332,18,51,0,2,56.29948897579195,43.85227932665424
ID488,18,51,1,2,56.2966959910334,43.8474877372335
ID23,18,52,2,2,55.60171189098552,42.03775510459538
ID33,18,52,3,2,55.56332895905705,42.037736151570506
ID64,18,53,4,2,56.27243066851733,44.08848406941079
ID65,18,53,5,2,56.27183850555888,44.08611319653903
ID471,18,54,6,2,56.31736067553575,43.9490197017442
ID347,18,54,7,2,56.299826465010966,43.95063383940531
ID533,18,54,8,2,56.31633867461665,43.95482965910041
ID190,18,54,9,2,56.32401908745569,43.95715022949151
ID535,19,55,0,2,56.29978740319686,43.93013083068452
ID469,19,55,1,2,56.29831063381472,43.92335602757876
ID371,19,55,2,2,56.28176793797601,43.92351847194736
ID612,19,55,3,2,56.29144064451487,43.93701083265692
ID372,19,55,4,2,56.28137117620721,43.92580655851184
ID470,19,55,5,2,56.30153315809788,43.92596064749437
ID613,19,55,6,2,56.29539627558136,43.926651960994114
ID485,19,55,7,2,56.29257097309731,43.93622823466374
ID615,19,55,8,2,56.29423998105596,43.9241522803715
ID262,19,57,9,2,56.24014790733847,43.94624515729883
ID383,20,57,0,2,56.239598932316575,43.94332660740496
ID382,20,57,1,2,56.23675489165498,43.94837312939843
ID263,20,57,2,2,56.23713443073225,43.94086571015015
ID149,20,58,3,2,56.24731639896362,43.42028053148482
ID230,20,58,4,2,56.246281630133616,43.40121340507731
ID227,20,58,5,2,56.22789345356208,43.41347261687112
ID126,20,58,6,2,56.22700534335048,43.41483963745571
ID234,20,58,7,2,56.25019899241303,43.424867894518535
ID559,20,59,8,2,56.358452050709474,43.79624341617927
ID478,20,59,9,2,56.34832657431338,43.80086607331821
ID474,21,59,0,2,56.35252507220684,43.8178097843852
ID407,21,59,1,2,56.34147343726119,43.80731009296344
ID604,21,60,2,2,56.31328471412815,43.8179446866737
ID490,21,60,3,2,56.310638865611445,43.82654633870927
ID492,21,60,4,2,56.30903262189805,43.80037633798872
ID110,21,61,5,2,56.158686221521336,44.20603792604238
ID223,21,61,6,2,56.15436137038188,44.20274614859228
ID113,21,61,7,2,56.14572991984111,44.22096423488853
ID40,21,62,8,2,54.93169273239028,43.3254652936737
ID46,21,62,9,2,54.9221940917209,43.31959978972689
ID41,22,62,0,2,54.95781037492242,43.323036604822846
